100387,Jiri,Prucha,R,19550810,CZE,atp,0,26552
100363,Jiri,Granat,R,19550128,CZE,atp,137768,26552
100211,Louk,Sanders,R,19500509,NED,atp,137978,26552
107413,Jorge,Cano,R,,ARG,atp,0,26552
100319,Rick,Fagel,R,19531129,USA,atp,137882,26552
100240,Joao,Soares,R,19510425,BRA,atp,137921,26552_26555_26558
100380,Butch,Walts,R,19550604,USA,atp,137902,26552_26554
100293,John,Marks,R,19521209,AUS,atp,137911,26552
100479,Reinhart,Probst,R,19570417,GER,atp,0,26552
100394,Angel,Gimenez,R,19551010,ESP,atp,137929,26552_26553_26554_26555
100383,Peter,Mcnamara,R,19550705,AUS,atp,137867,26552_26553_26554_26555_26558
100631,Tim,Wilkison,L,19591123,USA,atp,137959,26552
100422,Bruce,Manson,L,19560320,USA,atp,137835,26552_26553_26554_26556
100515,Shlomo,Glickstein,R,19580106,ISR,atp,138012,26553_26554_26557_26558
100499,Chris,Mayotte,R,19570916,USA,atp,138057,26553
100397,Terry,Rocavert,R,19551021,AUS,atp,137943,26553
100468,Dominique,Bedel,R,19570220,FRA,atp,137938,26553_26554
100653,Andres,Gomez,L,19600227,ECU,atp,15857,26553_26554_26555_26556_26557_26558_26559_26565_26566_26567
100655,Fritz,Buehning,R,19600305,USA,atp,138019,26553
100636,Gustavo,Tiberti,R,19591211,ARG,atp,138184,26553
100393,Marcos,Hocevar,R,19550926,BRA,atp,138071,26553_26554_26555
100656,Ivan,Lendl,R,19600307,USA,atp,132503,26553_26556_26560_26562_26566_26567_26568_26569
100486,Christophe Roger,Vasselin,R,19570708,FRA,atp,137937,26553_26554_26555_26557
100536,Fernando,Luna,R,19580424,ESP,atp,138063,26553_26554_26555_26556_26557_26558_26559_26562
100438,Carlos,Gattiker,R,19560606,ARG,atp,138064,26553
100421,Jan,Norback,R,19560306,SWE,atp,137939,26553_26554
100099,Thomaz,Koch,L,19450511,BRA,atp,137411,26553
100336,Guillermo,Aubone,L,19540608,ARG,atp,138039,26553
